chrom	tc_start	tc_stop	tc_name	tc_tag_count_tpm	strand	tc_representative_start	tc_representative_stop	tc_representative_score
chr12	131894597	131894706	chr12_tc_113847	6.69006902367214	+	131894622	131894623	0.892009203156285
chr12	131929224	131929284	chr12_tc_113866	1.78401840631257	+	131929275	131929276	0.59467280210419
chr12	131949898	131950003	chr12_tc_113881	7.87941462788052	+	131949963	131949964	0.743341002630238
chr12	132084253	132084378	chr12_tc_113994	4.16270961472933	+	132084294	132084295	0.446004601578143
chr12	132144426	132144477	chr12_tc_114044	2.23002300789071	+	132144432	132144433	0.297336401052095
chr12	132155801	132155873	chr12_tc_114057	2.23002300789071	+	132155846	132155847	0.743341002630238
chr12	132156895	132157121	chr12_tc_114064	2.52735940894281	+	132157063	132157064	0.297336401052095
chr12	132157322	132157400	chr12_tc_114067	1.78401840631257	+	132157355	132157356	0.297336401052095
chr12	132158091	132158308	chr12_tc_114071	3.41936861209909	+	132158115	132158116	0.297336401052095
chr12	132490113	132490216	chr12_tc_114241	7.28474182577633	+	132490150	132490151	1.63535020578652
chr12	132571340	132571418	chr12_tc_114282	1.33801380473443	+	132571406	132571407	0.446004601578143
chr12	132687573	132687666	chr12_tc_114351	2.8246958099949	+	132687586	132687587	0.446004601578143
chr12	132710811	132710870	chr12_tc_114365	2.67602760946886	+	132710811	132710812	0.446004601578143
chr12	132825671	132825707	chr12_tc_114425	54.4125613925334	+	132825687	132825688	32.8556723162565
chr12	132986361	132986421	chr12_tc_114512	2.37869120841676	+	132986366	132986367	0.297336401052095
chr12	133037325	133037527	chr12_tc_114561	2.8246958099949	+	133037393	133037394	0.297336401052095
chr12	133080875	133080935	chr12_tc_114591	1.78401840631257	+	133080927	133080928	0.297336401052095
chr12	133130578	133130644	chr12_tc_114631	2.67602760946886	+	133130626	133130627	0.743341002630238
chr12	133181494	133181546	chr12_tc_114674	3.56803681262514	+	133181495	133181496	0.59467280210419
chr12	359960	359972	chr12_tc_114953	1.04067740368233	-	359962	359963	0.297336401052095
chr12	389260	389321	chr12_tc_114974	2.23002300789071	-	389260	389261	0.297336401052095
chr12	389455	389585	chr12_tc_114975	2.97336401052095	-	389511	389512	0.297336401052095
chr12	643607	643655	chr12_tc_115141	10.4067740368233	-	643627	643628	1.93268660683862
chr12	800433	800449	chr12_tc_115238	1.33801380473443	-	800436	800437	0.59467280210419
chr12	949636	949694	chr12_tc_115348	2.08135480736467	-	949693	949694	0.892009203156285
chr12	1401328	1401362	chr12_tc_115646	1.33801380473443	-	1401339	1401340	0.297336401052095
chr12	1811736	1811772	chr12_tc_115894	1.93268660683862	-	1811739	1811740	0.297336401052095
chr12	2004432	2004471	chr12_tc_116020	1.78401840631257	-	2004442	2004443	0.297336401052095
chr12	2877050	2877176	chr12_tc_116642	4.01404141420328	-	2877159	2877160	0.446004601578143
chr12	3211941	3211977	chr12_tc_116802	34.6396907225691	-	3211950	3211951	11.4474514405057
chr12	3753064	3753201	chr12_tc_117257	3.122032211047	-	3753101	3753102	0.743341002630238
chr12	3873346	3873410	chr12_tc_117377	1.78401840631257	-	3873346	3873347	0.148668200526048
chr12	4538437	4538506	chr12_tc_117898	7.58207822682843	-	4538465	4538466	1.04067740368233
chr12	5040888	5040929	chr12_tc_118358	4.01404141420328	-	5040893	5040894	0.297336401052095
chr12	5813118	5813183	chr12_tc_119066	1.18934560420838	-	5813118	5813119	0.148668200526048
chr12	6124473	6124673	chr12_tc_119352	19.6242024694383	-	6124669	6124670	2.23002300789071
chr12	6334170	6334249	chr12_tc_119494	2.08135480736467	-	6334220	6334221	0.59467280210419
chr12	6341807	6342123	chr12_tc_119504	47.2764877672831	-	6342003	6342004	4.31137781525538
chr12	6451478	6451605	chr12_tc_119587	3.71670501315119	-	6451583	6451584	0.59467280210419
chr12	6470615	6470711	chr12_tc_119601	1.48668200526048	-	6470675	6470676	0.297336401052095
chr12	6493238	6493314	chr12_tc_119611	24.6789212873239	-	6493261	6493262	3.41936861209909
chr12	6493707	6493843	chr12_tc_119612	1.48668200526048	-	6493798	6493799	0.297336401052095
chr12	6549001	6549189	chr12_tc_119648	1.93268660683862	-	6549144	6549145	0.446004601578143
chr12	6556021	6556102	chr12_tc_119662	9.51476483366704	-	6556041	6556042	1.18934560420838
chr12	6568247	6568333	chr12_tc_119673	4.75738241683352	-	6568290	6568291	0.743341002630238
chr12	6581685	6581727	chr12_tc_119687	1.63535020578652	-	6581686	6581687	0.59467280210419
chr12	6588328	6588406	chr12_tc_119699	1.18934560420838	-	6588372	6588373	0.59467280210419
chr12	6602075	6602110	chr12_tc_119721	1.04067740368233	-	6602076	6602077	0.297336401052095
chr12	6606433	6606454	chr12_tc_119732	1.63535020578652	-	6606439	6606440	0.59467280210419
chr12	6606620	6606799	chr12_tc_119733	1.33801380473443	-	6606620	6606621	0.148668200526048
chr12	6607328	6607453	chr12_tc_119736	16.6508384589173	-	6607377	6607378	5.50072341946376
chr12	6635938	6636013	chr12_tc_119763	1.63535020578652	-	6635958	6635959	0.446004601578143
chr12	6647403	6647444	chr12_tc_119772	1.93268660683862	-	6647410	6647411	0.297336401052095
chr12	6663107	6663145	chr12_tc_119780	3.27070041157305	-	6663107	6663108	0.743341002630238
chr12	6689233	6689373	chr12_tc_119824	2.97336401052095	-	6689269	6689270	0.297336401052095
chr12	6689461	6689490	chr12_tc_119825	1.48668200526048	-	6689462	6689463	0.297336401052095
chr12	6748343	6748533	chr12_tc_119859	2.97336401052095	-	6748425	6748426	0.446004601578143
chr12	6748790	6748870	chr12_tc_119861	1.18934560420838	-	6748834	6748835	0.297336401052095
chr12	6752950	6753145	chr12_tc_119870	14.4208154510266	-	6753140	6753141	1.78401840631257
chr12	6769967	6770005	chr12_tc_119881	1.04067740368233	-	6769992	6769993	0.297336401052095
chr12	6851256	6851291	chr12_tc_119923	1.63535020578652	-	6851285	6851286	0.297336401052095
chr12	6970622	6970741	chr12_tc_120010	37.3157183320379	-	6970663	6970664	5.79805982051585
chr12	7018473	7018550	chr12_tc_120041	2.97336401052095	-	7018473	7018474	0.59467280210419
chr12	7085949	7086003	chr12_tc_120094	1.48668200526048	-	7085951	7085952	0.59467280210419
chr12	7089373	7089436	chr12_tc_120103	1.78401840631257	-	7089384	7089385	0.446004601578143
chr12	7089643	7089700	chr12_tc_120104	1.18934560420838	-	7089644	7089645	0.297336401052095
chr12	7092410	7092568	chr12_tc_120109	48.1684969704394	-	7092444	7092445	3.86537321367724
chr12	7109112	7109273	chr12_tc_120132	9.366096633141	-	7109204	7109205	0.892009203156285
chr12	7369383	7369418	chr12_tc_120313	2.52735940894281	-	7369383	7369384	0.446004601578143
chr12	7444145	7444279	chr12_tc_120376	7.87941462788052	-	7444149	7444150	1.33801380473443
chr12	7496858	7496903	chr12_tc_120464	1.04067740368233	-	7496900	7496901	0.297336401052095
chr12	7501186	7501195	chr12_tc_120476	1.04067740368233	-	7501186	7501187	0.148668200526048
chr12	7501246	7501380	chr12_tc_120477	3.27070041157305	-	7501314	7501315	0.297336401052095
chr12	7503670	7503890	chr12_tc_120484	52.3312065851687	-	7503776	7503777	12.9341334457661
chr12	7786508	7786548	chr12_tc_120592	2.23002300789071	-	7786508	7786509	0.297336401052095
chr12	7936145	7936215	chr12_tc_120654	16.0561656568131	-	7936186	7936187	6.09539622156795
chr12	8066321	8066435	chr12_tc_120714	12.3394606436619	-	8066358	8066359	1.48668200526048
chr12	8501208	8501244	chr12_tc_120817	1.33801380473443	-	8501224	8501225	0.297336401052095
chr12	8540885	8540953	chr12_tc_120850	4.46004601578143	-	8540900	8540901	1.04067740368233
chr12	8662663	8662717	chr12_tc_120921	1.18934560420838	-	8662663	8662664	0.148668200526048
chr12	8949408	8949448	chr12_tc_121082	1.04067740368233	-	8949408	8949409	0.148668200526048
chr12	8949557	8949689	chr12_tc_121083	16.9481748599694	-	8949644	8949645	2.08135480736467
chr12	9089953	9089991	chr12_tc_121215	1.18934560420838	-	9089967	9089968	0.297336401052095
chr12	9090349	9090442	chr12_tc_121217	1.48668200526048	-	9090391	9090392	0.446004601578143
chr12	9104304	9104423	chr12_tc_121241	1.04067740368233	-	9104304	9104305	0.148668200526048
chr12	9115741	9116051	chr12_tc_121259	82.9568558935345	-	9115918	9115919	19.3268660683862
chr12	9607877	9607919	chr12_tc_121457	2.52735940894281	-	9607914	9607915	0.743341002630238
chr12	9760894	9760911	chr12_tc_121551	5.64939161998981	-	9760900	9760901	2.52735940894281
chr12	9869320	9869440	chr12_tc_121623	15.0154882531308	-	9869353	9869354	3.86537321367724
chr12	10098925	10099036	chr12_tc_121799	5.9467280210419	-	10098984	10098985	1.48668200526048
chr12	10130115	10130269	chr12_tc_121823	6.98740542472424	-	10130165	10130166	0.892009203156285
chr12	10172130	10172136	chr12_tc_121851	1.78401840631257	-	10172131	10172132	0.59467280210419
chr12	10613540	10613658	chr12_tc_122126	6.39273262262004	-	10613590	10613591	0.59467280210419
chr12	10723271	10723402	chr12_tc_122245	16.7995066594434	-	10723322	10723323	4.90605061735957
chr12	11104176	11104185	chr12_tc_122561	1.04067740368233	-	11104179	11104180	0.446004601578143
chr12	11171570	11171630	chr12_tc_122631	5.35205521893771	-	11171609	11171610	0.743341002630238
chr12	12267016	12267061	chr12_tc_123424	2.23002300789071	-	12267031	12267032	0.297336401052095
chr12	12350206	12350274	chr12_tc_123477	2.23002300789071	-	12350241	12350242	0.297336401052095
chr12	12562796	12562862	chr12_tc_123627	1.04067740368233	-	12562860	12562861	0.297336401052095
chr12	13000179	13000295	chr12_tc_123928	7.28474182577633	-	13000261	13000262	0.743341002630238
chr12	13165421	13165472	chr12_tc_124043	1.63535020578652	-	13165471	13165472	0.297336401052095
chr12	14567722	14567900	chr12_tc_125270	11.2987832399796	-	14567856	14567857	0.743341002630238
chr12	14771125	14771190	chr12_tc_125417	5.50072341946376	-	14771130	14771131	2.23002300789071
chr12	14782218	14782256	chr12_tc_125431	2.23002300789071	-	14782224	14782225	0.297336401052095
chr12	14803464	14803508	chr12_tc_125455	11.2987832399796	-	14803475	14803476	2.52735940894281
chr12	14878082	14878164	chr12_tc_125514	1.48668200526048	-	14878082	14878083	0.148668200526048
chr12	14881935	14882108	chr12_tc_125519	1.63535020578652	-	14881935	14881936	0.148668200526048
chr12	14885778	14885957	chr12_tc_125528	225.826996599066	-	14885853	14885854	77.9021370756489
chr12	14942264	14942744	chr12_tc_125588	4.46004601578143	-	14942297	14942298	0.297336401052095
chr12	14961258	14961287	chr12_tc_125610	1.18934560420838	-	14961279	14961280	0.297336401052095
chr12	14961561	14961638	chr12_tc_125611	68.2387040414558	-	14961597	14961598	9.96076943524519
chr12	15221252	15221474	chr12_tc_125811	4.90605061735957	-	15221416	15221417	1.04067740368233
chr12	15789286	15789491	chr12_tc_126357	30.1796447067877	-	15789387	15789388	10.1094376357712
chr12	15789698	15789782	chr12_tc_126359	1.04067740368233	-	15789781	15789782	0.297336401052095
chr12	16606486	16606526	chr12_tc_127028	1.04067740368233	-	16606486	16606487	0.446004601578143
chr12	17746535	17746577	chr12_tc_127849	5.20338701841166	-	17746546	17746547	0.59467280210419
chr12	18095904	18095942	chr12_tc_128041	1.63535020578652	-	18095939	18095940	0.297336401052095
chr12	18097516	18097567	chr12_tc_128044	1.33801380473443	-	18097526	18097527	0.297336401052095
chr12	18098320	18098470	chr12_tc_128050	1.63535020578652	-	18098469	18098470	0.297336401052095
chr12	21501263	21501321	chr12_tc_130377	2.23002300789071	-	21501263	21501264	0.297336401052095
chr12	21501592	21501666	chr12_tc_130378	6.244064422094	-	21501599	21501600	0.59467280210419
chr12	21657779	21657860	chr12_tc_130505	125.773297645036	-	21657841	21657842	22.4488982794332
chr12	21774695	21774805	chr12_tc_130603	2.52735940894281	-	21774697	21774698	0.446004601578143
chr12	21941367	21941454	chr12_tc_130755	1.63535020578652	-	21941422	21941423	0.297336401052095
chr12	22290399	22290450	chr12_tc_131017	6.54140082314609	-	22290424	22290425	0.59467280210419
chr12	22544179	22544238	chr12_tc_131237	1.63535020578652	-	22544182	22544183	0.297336401052095
chr12	22544476	22544549	chr12_tc_131238	1.48668200526048	-	22544476	22544477	0.148668200526048
chr12	22640979	22640998	chr12_tc_131297	1.33801380473443	-	22640994	22640995	0.297336401052095
chr12	23016084	23016129	chr12_tc_131568	1.18934560420838	-	23016084	23016085	0.148668200526048
chr12	23530859	23530979	chr12_tc_131965	1.04067740368233	-	23530859	23530860	0.148668200526048
chr12	24166226	24166360	chr12_tc_132586	1.48668200526048	-	24166226	24166227	0.148668200526048
chr12	24562354	24562509	chr12_tc_133038	2.23002300789071	-	24562448	24562449	0.297336401052095
chr12	24562610	24562726	chr12_tc_133039	4.16270961472933	-	24562627	24562628	0.59467280210419
chr12	24902221	24902318	chr12_tc_133327	1.63535020578652	-	24902221	24902222	0.892009203156285
chr12	24903023	24903131	chr12_tc_133329	3.71670501315119	-	24903027	24903028	0.297336401052095
chr12	24949015	24949171	chr12_tc_133366	9.66343303419309	-	24949052	24949053	0.892009203156285
chr12	25199321	25199409	chr12_tc_133511	2.23002300789071	-	25199348	25199349	0.297336401052095
chr12	25250894	25250943	chr12_tc_133552	5.35205521893771	-	25250926	25250927	0.743341002630238
chr12	25404424	25404434	chr12_tc_133655	1.48668200526048	-	25404431	25404432	0.59467280210419
chr12	25958452	25958604	chr12_tc_134048	2.67602760946886	-	25958478	25958479	0.297336401052095
chr12	26124748	26125104	chr12_tc_134211	20.8135480736467	-	26125035	26125036	2.37869120841676
chr12	26404856	26404872	chr12_tc_134462	1.04067740368233	-	26404871	26404872	0.297336401052095
chr12	26833162	26833248	chr12_tc_134945	6.69006902367214	-	26833193	26833194	0.59467280210419
chr12	26937942	26938044	chr12_tc_135038	3.122032211047	-	26937969	26937970	0.297336401052095
chr12	27014338	27014427	chr12_tc_135107	4.60871421630747	-	27014373	27014374	0.446004601578143
chr12	28319459	28319474	chr12_tc_136082	17.6915158625997	-	28319460	28319461	11.7447878415578
chr12	29307318	29307349	chr12_tc_136785	1.04067740368233	-	29307318	29307319	0.148668200526048
chr12	29381145	29381239	chr12_tc_136846	13.8261426489224	-	29381148	29381149	1.33801380473443
chr12	29783910	29783943	chr12_tc_137264	1.78401840631257	-	29783937	29783938	0.446004601578143
chr12	30187248	30187326	chr12_tc_137579	1.04067740368233	-	30187248	30187249	0.148668200526048
chr12	30695800	30695903	chr12_tc_137955	4.60871421630747	-	30695866	30695867	0.446004601578143
chr12	31326137	31326202	chr12_tc_138326	4.31137781525538	-	31326185	31326186	0.59467280210419
chr12	31590971	31591061	chr12_tc_138496	2.52735940894281	-	31591008	31591009	0.297336401052095
chr12	31591118	31591224	chr12_tc_138497	3.27070041157305	-	31591135	31591136	1.04067740368233
chr12	31729014	31729113	chr12_tc_138547	3.41936861209909	-	31729020	31729021	1.04067740368233
chr12	32588208	32588334	chr12_tc_138993	1.18934560420838	-	32588208	32588209	0.148668200526048
chr12	32755885	32755907	chr12_tc_139113	3.56803681262514	-	32755896	32755897	0.743341002630238
chr12	32896754	32896828	chr12_tc_139221	7.87941462788052	-	32896768	32896769	1.48668200526048
chr12	38905546	38905646	chr12_tc_140859	4.60871421630747	-	38905590	38905591	1.63535020578652
chr12	39268828	39268863	chr12_tc_141109	1.04067740368233	-	39268843	39268844	0.297336401052095
chr12	39619784	39619822	chr12_tc_141404	19.4755342689122	-	39619802	39619803	4.01404141420328
chr12	40106058	40106100	chr12_tc_141773	1.33801380473443	-	40106058	40106059	0.297336401052095
chr12	42144844	42144908	chr12_tc_143345	1.18934560420838	-	42144859	42144860	0.297336401052095
chr12	42238219	42238250	chr12_tc_143430	2.8246958099949	-	42238242	42238243	0.59467280210419
chr12	42238330	42238361	chr12_tc_143431	2.08135480736467	-	42238330	42238331	0.743341002630238
chr12	42326070	42326150	chr12_tc_143485	11.4474514405057	-	42326093	42326094	1.93268660683862
chr12	42589741	42589747	chr12_tc_143649	1.04067740368233	-	42589744	42589745	0.446004601578143
chr12	42995847	42995893	chr12_tc_143944	1.04067740368233	-	42995887	42995888	0.297336401052095
chr12	43758756	43758816	chr12_tc_144516	5.9467280210419	-	43758772	43758773	0.743341002630238
chr12	43806311	43806350	chr12_tc_144542	3.27070041157305	-	43806315	43806316	1.04067740368233
chr12	44066630	44066645	chr12_tc_144731	1.04067740368233	-	44066632	44066633	0.297336401052095
chr12	45008242	45008272	chr12_tc_145480	1.18934560420838	-	45008260	45008261	0.297336401052095
chr12	45115021	45115047	chr12_tc_145561	1.18934560420838	-	45115040	45115041	0.297336401052095
chr12	45215982	45216050	chr12_tc_145631	2.37869120841676	-	45215990	45215991	0.297336401052095
chr12	45990479	45990594	chr12_tc_146242	12.7854652452401	-	45990571	45990572	1.48668200526048
chr12	46371222	46371405	chr12_tc_146543	2.52735940894281	-	46371328	46371329	0.297336401052095
chr12	46372629	46372838	chr12_tc_146546	97.9723441466653	-	46372772	46372773	28.9902991025793
chr12	46383933	46383969	chr12_tc_146555	1.18934560420838	-	46383945	46383946	0.297336401052095
chr12	47139782	47139933	chr12_tc_147132	1.04067740368233	-	47139782	47139783	0.148668200526048
chr12	47216377	47216498	chr12_tc_147187	4.01404141420328	-	47216428	47216429	0.59467280210419
chr12	47604157	47604205	chr12_tc_147482	1.04067740368233	-	47604157	47604158	0.297336401052095
chr12	47705975	47706055	chr12_tc_147580	6.98740542472424	-	47706027	47706028	0.743341002630238
chr12	47758113	47758188	chr12_tc_147624	1.18934560420838	-	47758113	47758114	0.148668200526048
chr12	47758838	47758882	chr12_tc_147627	2.37869120841676	-	47758853	47758854	0.297336401052095
chr12	47819808	47819961	chr12_tc_147678	12.0421242426099	-	47819885	47819886	1.18934560420838
chr12	47857122	47857221	chr12_tc_147718	1.18934560420838	-	47857122	47857123	0.148668200526048
chr12	47879033	47879108	chr12_tc_147735	1.63535020578652	-	47879038	47879039	0.297336401052095
chr12	47904984	47905047	chr12_tc_147764	15.1641564536569	-	47904993	47904994	3.27070041157305
chr12	48106003	48106137	chr12_tc_147922	2.23002300789071	-	48106064	48106065	0.297336401052095
chr12	48157476	48157587	chr12_tc_147966	9.96076943524519	-	48157514	48157515	1.33801380473443
chr12	48186594	48186612	chr12_tc_147989	1.33801380473443	-	48186594	48186595	0.148668200526048
chr12	48350805	48350947	chr12_tc_148089	2.08135480736467	-	48350874	48350875	0.297336401052095
chr12	48682210	48682259	chr12_tc_148281	3.27070041157305	-	48682237	48682238	0.446004601578143
chr12	48693654	48693776	chr12_tc_148291	1.04067740368233	-	48693775	48693776	0.297336401052095
chr12	48716686	48716780	chr12_tc_148310	10.2581058362973	-	48716706	48716707	1.04067740368233
chr12	48789006	48789069	chr12_tc_148348	1.18934560420838	-	48789020	48789021	0.297336401052095
chr12	48852118	48852205	chr12_tc_148386	10.1094376357712	-	48852140	48852141	2.08135480736467
chr12	48925431	48925547	chr12_tc_148434	5.50072341946376	-	48925490	48925491	0.892009203156285
chr12	48936912	48936992	chr12_tc_148451	1.63535020578652	-	48936988	48936989	0.446004601578143
chr12	48957407	48957544	chr12_tc_148479	17.2455112610215	-	48957476	48957477	1.33801380473443
chr12	49018753	49018821	chr12_tc_148508	4.01404141420328	-	49018763	49018764	0.892009203156285
chr12	49032977	49033043	chr12_tc_148526	1.33801380473443	-	49032977	49032978	0.148668200526048
chr12	49051705	49051796	chr12_tc_148557	1.18934560420838	-	49051705	49051706	0.148668200526048
chr12	49052060	49052372	chr12_tc_148560	5.20338701841166	-	49052211	49052212	0.297336401052095
chr12	49060561	49060586	chr12_tc_148570	2.67602760946886	-	49060569	49060570	0.59467280210419
chr12	49060748	49060794	chr12_tc_148571	1.78401840631257	-	49060790	49060791	0.446004601578143
chr12	49110611	49110719	chr12_tc_148599	2.23002300789071	-	49110674	49110675	0.297336401052095
chr12	49110845	49110899	chr12_tc_148600	2.08135480736467	-	49110845	49110846	0.446004601578143
chr12	49129533	49129573	chr12_tc_148610	1.93268660683862	-	49129552	49129553	0.59467280210419
chr12	49131348	49131460	chr12_tc_148611	280.98289899423	-	49131394	49131395	128.597993455031
chr12	49189010	49189227	chr12_tc_148640	42.5191053504496	-	49189079	49189080	11.4474514405057
chr12	49568103	49568143	chr12_tc_148828	5.20338701841166	-	49568131	49568132	0.59467280210419
chr12	49570679	49570715	chr12_tc_148830	1.18934560420838	-	49570699	49570700	0.297336401052095
chr12	49640497	49640593	chr12_tc_148896	1.04067740368233	-	49640578	49640579	0.297336401052095
chr12	49640825	49640983	chr12_tc_148899	1.33801380473443	-	49640825	49640826	0.148668200526048
chr12	49707259	49707462	chr12_tc_148988	9.96076943524519	-	49707404	49707405	1.04067740368233
chr12	49828397	49828415	chr12_tc_149057	3.122032211047	-	49828412	49828413	0.892009203156285
chr12	49843103	49843113	chr12_tc_149070	1.78401840631257	-	49843105	49843106	0.743341002630238
chr12	50025400	50025473	chr12_tc_149182	2.67602760946886	-	50025440	50025441	0.297336401052095
chr12	50167306	50167376	chr12_tc_149278	3.41936861209909	-	50167307	50167308	0.297336401052095
chr12	50222323	50222405	chr12_tc_149327	1.18934560420838	-	50222323	50222324	0.148668200526048
chr12	50222592	50222684	chr12_tc_149328	20.8135480736467	-	50222653	50222654	1.48668200526048
chr12	50283476	50283580	chr12_tc_149368	4.75738241683352	-	50283518	50283519	0.892009203156285
chr12	51009155	51009282	chr12_tc_149711	4.60871421630747	-	51009212	51009213	0.446004601578143
chr12	51026361	51026394	chr12_tc_149728	2.67602760946886	-	51026383	51026384	0.59467280210419
chr12	51083591	51083645	chr12_tc_149762	2.8246958099949	-	51083595	51083596	0.743341002630238
chr12	51173061	51173135	chr12_tc_149836	2.08135480736467	-	51173113	51173114	0.446004601578143
chr12	51270283	51270421	chr12_tc_149899	4.90605061735957	-	51270283	51270284	0.446004601578143
chr12	51324104	51324212	chr12_tc_149926	1.78401840631257	-	51324125	51324126	0.297336401052095
chr12	53047033	53047103	chr12_tc_151003	2.52735940894281	-	53047035	53047036	0.59467280210419
chr12	53079359	53079402	chr12_tc_151031	5.05471881788562	-	53079381	53079382	1.18934560420838
chr12	53097772	53097802	chr12_tc_151040	1.04067740368233	-	53097788	53097789	0.297336401052095
chr12	53180598	53180673	chr12_tc_151082	2.23002300789071	-	53180639	53180640	0.446004601578143
chr12	53180878	53180932	chr12_tc_151084	1.48668200526048	-	53180906	53180907	0.297336401052095
chr12	53181245	53181362	chr12_tc_151086	7.28474182577633	-	53181350	53181351	1.48668200526048
chr12	53220305	53220395	chr12_tc_151120	2.08135480736467	-	53220361	53220362	0.446004601578143
chr12	53232038	53232194	chr12_tc_151128	2.08135480736467	-	53232069	53232070	0.297336401052095
chr12	53321548	53321626	chr12_tc_151178	5.35205521893771	-	53321608	53321609	0.743341002630238
chr12	53335684	53335778	chr12_tc_151192	2.37869120841676	-	53335776	53335777	0.446004601578143
chr12	53336310	53336407	chr12_tc_151193	31.0716539099439	-	53336353	53336354	3.71670501315119
chr12	53499450	53499490	chr12_tc_151276	1.04067740368233	-	53499457	53499458	0.297336401052095
chr12	53516324	53516440	chr12_tc_151300	1.18934560420838	-	53516377	53516378	0.59467280210419
chr12	53537454	53537491	chr12_tc_151327	1.33801380473443	-	53537476	53537477	0.743341002630238
chr12	53626328	53626408	chr12_tc_151406	4.01404141420328	-	53626381	53626382	0.446004601578143
chr12	53672616	53672676	chr12_tc_151423	1.18934560420838	-	53672659	53672660	0.297336401052095
chr12	53676059	53676116	chr12_tc_151429	27.8009534983709	-	53676081	53676082	5.05471881788562
chr12	53711526	53711644	chr12_tc_151464	1.04067740368233	-	53711526	53711527	0.148668200526048
chr12	53711883	53711944	chr12_tc_151467	1.18934560420838	-	53711883	53711884	0.148668200526048
chr12	53727419	53727529	chr12_tc_151489	3.86537321367724	-	53727445	53727446	0.892009203156285
chr12	54280040	54280151	chr12_tc_151898	13.9748108494485	-	54280121	54280122	1.63535020578652
chr12	54300875	54300886	chr12_tc_151918	1.04067740368233	-	54300875	54300876	0.148668200526048
chr12	54379184	54379217	chr12_tc_151980	1.93268660683862	-	54379189	54379190	0.743341002630238
chr12	54384691	54384760	chr12_tc_151983	6.83873722419819	-	54384719	54384720	0.446004601578143
chr12	54391278	54391300	chr12_tc_151994	1.04067740368233	-	54391278	54391279	0.148668200526048
chr12	54419182	54419269	chr12_tc_152032	6.54140082314609	-	54419219	54419220	1.48668200526048
chr12	54582048	54582100	chr12_tc_152181	1.04067740368233	-	54582048	54582049	0.148668200526048
chr12	54584303	54584331	chr12_tc_152183	1.78401840631257	-	54584308	54584309	0.446004601578143
chr12	54588467	54588673	chr12_tc_152187	13.9748108494485	-	54588643	54588644	1.18934560420838
chr12	54589167	54589282	chr12_tc_152189	1.04067740368233	-	54589253	54589254	0.297336401052095
chr12	55037662	55037697	chr12_tc_152461	3.41936861209909	-	55037670	55037671	0.743341002630238
chr12	55178957	55178990	chr12_tc_152536	1.04067740368233	-	55178957	55178958	0.148668200526048
chr12	55706836	55706881	chr12_tc_152854	2.08135480736467	-	55706849	55706850	0.297336401052095
chr12	55707880	55707916	chr12_tc_152858	1.48668200526048	-	55707900	55707901	0.297336401052095
chr12	55708707	55708788	chr12_tc_152860	1.18934560420838	-	55708707	55708708	0.148668200526048
chr12	55712100	55712221	chr12_tc_152864	5.79805982051585	-	55712131	55712132	0.59467280210419
chr12	55726242	55726262	chr12_tc_152879	1.18934560420838	-	55726244	55726245	0.446004601578143
chr12	55727195	55727330	chr12_tc_152882	10.4067740368233	-	55727265	55727266	2.67602760946886
chr12	55728329	55728466	chr12_tc_152884	6.39273262262004	-	55728353	55728354	2.23002300789071
chr12	55728944	55729158	chr12_tc_152886	125.029956642406	-	55729008	55729009	50.101183577278
chr12	55729306	55729443	chr12_tc_152887	2.23002300789071	-	55729338	55729339	0.297336401052095
chr12	55817694	55817784	chr12_tc_152958	4.46004601578143	-	55817713	55817714	0.892009203156285
chr12	55829540	55829635	chr12_tc_152971	3.122032211047	-	55829552	55829553	0.446004601578143
chr12	55842911	55843000	chr12_tc_152986	3.86537321367724	-	55842934	55842935	0.59467280210419
chr12	55927108	55927129	chr12_tc_153037	4.75738241683352	-	55927111	55927112	1.18934560420838
chr12	55927770	55927794	chr12_tc_153040	1.04067740368233	-	55927770	55927771	0.297336401052095
chr12	55927864	55927929	chr12_tc_153041	1.48668200526048	-	55927893	55927894	0.446004601578143
chr12	56181539	56181598	chr12_tc_153232	1.04067740368233	-	56181556	56181557	0.446004601578143
chr12	56189376	56189516	chr12_tc_153240	8.32541922945866	-	56189472	56189473	1.33801380473443
chr12	56221851	56221969	chr12_tc_153273	3.27070041157305	-	56221885	56221886	0.59467280210419
chr12	56258317	56258394	chr12_tc_153309	5.50072341946376	-	56258344	56258345	0.446004601578143
chr12	56300278	56300443	chr12_tc_153335	37.61305473309	-	56300329	56300330	8.77142383103681
chr12	56315860	56316189	chr12_tc_153341	19.0295296673341	-	56315987	56315988	1.48668200526048
chr12	56333921	56334031	chr12_tc_153357	2.23002300789071	-	56333965	56333966	0.297336401052095
chr12	56360088	56360160	chr12_tc_153386	23.0435710815374	-	56360106	56360107	4.75738241683352
chr12	56449375	56449431	chr12_tc_153427	2.52735940894281	-	56449402	56449403	0.297336401052095
chr12	56613122	56613187	chr12_tc_153531	1.04067740368233	-	56613175	56613176	0.297336401052095
chr12	56615482	56615612	chr12_tc_153538	3.86537321367724	-	56615594	56615595	0.59467280210419
chr12	56617437	56617447	chr12_tc_153540	1.78401840631257	-	56617440	56617441	0.59467280210419
chr12	56630259	56630341	chr12_tc_153549	8.47408742998471	-	56630325	56630326	3.56803681262514
chr12	56636271	56636385	chr12_tc_153555	11.1501150394536	-	56636350	56636351	1.18934560420838
chr12	56639154	56639302	chr12_tc_153566	1.04067740368233	-	56639154	56639155	0.148668200526048
