chrom	tc_percentile_start	tc_percentile_stop	tc_percentile_name	tc_percentile_tag_count_tpm	strand	tc_percentile_representative_start	tc_percentile_representative_stop	tc_percentile_representative_score
chr13	45969723	45969924	chr13_tc_20774	2.23002300789071	-	45969807	45969808	0.297336401052095
chr13	45970405	45970444	chr13_tc_20777	1.04067740368233	-	45970405	45970406	0.148668200526048
chr13	45975762	45975839	chr13_tc_20792	1.78401840631257	-	45975765	45975766	0.297336401052095
chr13	45979888	45980004	chr13_tc_20798	2.8246958099949	-	45980001	45980002	0.297336401052095
chr13	46003233	46003314	chr13_tc_20829	1.04067740368233	-	46003297	46003298	0.297336401052095
chr13	46010384	46010491	chr13_tc_20835	1.18934560420838	-	46010419	46010420	0.297336401052095
chr13	46044977	46045058	chr13_tc_20874	1.18934560420838	-	46045044	46045045	0.297336401052095
chr13	46052723	46052755	chr13_tc_20887	9.51476483366704	-	46052727	46052728	1.33801380473443
chr13	46126689	46126768	chr13_tc_20952	1.04067740368233	-	46126697	46126698	0.297336401052095
chr13	46182158	46182210	chr13_tc_21029	19.4755342689122	-	46182174	46182175	2.08135480736467
chr13	46269862	46269925	chr13_tc_21114	1.33801380473443	-	46269900	46269901	0.297336401052095
chr13	46387172	46387279	chr13_tc_21209	1.33801380473443	-	46387172	46387173	0.148668200526048
chr13	46797136	46797162	chr13_tc_21512	23.0435710815374	-	46797140	46797141	5.35205521893771
chr13	46826646	46826726	chr13_tc_21535	1.04067740368233	-	46826646	46826647	0.148668200526048
chr13	48001271	48001331	chr13_tc_22468	5.64939161998981	-	48001273	48001274	0.743341002630238
chr13	48037944	48037992	chr13_tc_22489	1.78401840631257	-	48037981	48037982	0.297336401052095
chr13	48095091	48095115	chr13_tc_22529	3.41936861209909	-	48095103	48095104	1.18934560420838
chr13	48253832	48253936	chr13_tc_22639	1.33801380473443	-	48253832	48253833	0.148668200526048
chr13	48413092	48413118	chr13_tc_22748	13.5288062478703	-	48413112	48413113	5.05471881788562
chr13	48533056	48533082	chr13_tc_22846	3.27070041157305	-	48533079	48533080	1.48668200526048
chr13	49444017	49444067	chr13_tc_23575	1.48668200526048	-	49444061	49444062	0.297336401052095
chr13	49585548	49585585	chr13_tc_23666	1.33801380473443	-	49585550	49585551	0.59467280210419
chr13	49691450	49691489	chr13_tc_23727	11.5961196410317	-	49691481	49691482	1.78401840631257
chr13	49792543	49792698	chr13_tc_23815	8.62275563051076	-	49792560	49792561	0.59467280210419
chr13	49936307	49936362	chr13_tc_23906	1.48668200526048	-	49936339	49936340	0.297336401052095
chr13	50091887	50091998	chr13_tc_24051	2.52735940894281	-	50091995	50091996	0.446004601578143
chr13	50092129	50092288	chr13_tc_24052	1.48668200526048	-	50092129	50092130	0.148668200526048
chr13	50093103	50093238	chr13_tc_24055	1.33801380473443	-	50093103	50093104	0.148668200526048
chr13	50125539	50125545	chr13_tc_24098	2.52735940894281	-	50125540	50125541	0.892009203156285
chr13	50361795	50361797	chr13_tc_24281	4.31137781525538	-	50361795	50361796	2.52735940894281
chr13	51453030	51453039	chr13_tc_25127	5.9467280210419	-	51453035	51453036	2.23002300789071
chr13	52012092	52012155	chr13_tc_25558	1.48668200526048	-	52012129	52012130	0.446004601578143
chr13	52159578	52159620	chr13_tc_25649	1.04067740368233	-	52159578	52159579	0.148668200526048
chr13	52406088	52406178	chr13_tc_25733	1.48668200526048	-	52406175	52406176	0.297336401052095
chr13	52450608	52450639	chr13_tc_25770	6.244064422094	-	52450633	52450634	0.892009203156285
chr13	55971667	55971726	chr13_tc_28252	1.33801380473443	-	55971667	55971668	0.297336401052095
chr13	56933821	56933926	chr13_tc_28853	3.56803681262514	-	56933821	56933822	0.446004601578143
chr13	57862712	57862752	chr13_tc_29462	5.9467280210419	-	57862738	57862739	0.743341002630238
chr13	60163883	60163945	chr13_tc_31397	2.97336401052095	-	60163923	60163924	0.446004601578143
chr13	60848480	60848504	chr13_tc_31860	1.33801380473443	-	60848480	60848481	0.148668200526048
chr13	61415157	61415199	chr13_tc_32253	1.93268660683862	-	61415160	61415161	0.446004601578143
chr13	62449193	62449210	chr13_tc_32902	1.04067740368233	-	62449199	62449200	0.297336401052095
chr13	64403013	64403055	chr13_tc_34056	1.33801380473443	-	64403013	64403014	0.148668200526048
chr13	66706567	66706581	chr13_tc_35694	1.63535020578652	-	66706569	66706570	0.297336401052095
chr13	66887614	66887661	chr13_tc_35871	2.52735940894281	-	66887639	66887640	0.297336401052095
chr13	68867127	68867170	chr13_tc_37326	4.75738241683352	-	68867137	68867138	0.446004601578143
chr13	70139403	70139441	chr13_tc_38220	1.04067740368233	-	70139403	70139404	0.148668200526048
chr13	70456712	70456739	chr13_tc_38461	2.67602760946886	-	70456716	70456717	0.446004601578143
chr13	71866317	71866345	chr13_tc_39498	1.48668200526048	-	71866317	71866318	0.148668200526048
chr13	71867160	71867269	chr13_tc_39502	1.33801380473443	-	71867160	71867161	0.297336401052095
chr13	71882333	71882375	chr13_tc_39521	1.33801380473443	-	71882344	71882345	0.297336401052095
chr13	72727608	72727644	chr13_tc_40247	8.47408742998471	-	72727618	72727619	1.33801380473443
chr13	72781891	72781931	chr13_tc_40303	8.77142383103681	-	72781899	72781900	1.93268660683862
chr13	73656445	73656482	chr13_tc_40949	5.05471881788562	-	73656455	73656456	0.446004601578143
chr13	74133877	74133930	chr13_tc_41443	1.33801380473443	-	74133929	74133930	0.297336401052095
chr13	74134247	74134295	chr13_tc_41445	1.04067740368233	-	74134285	74134286	0.297336401052095
chr13	74134349	74134404	chr13_tc_41446	1.93268660683862	-	74134403	74134404	0.59467280210419
chr13	75481981	75482046	chr13_tc_42554	1.04067740368233	-	75481981	75481982	0.148668200526048
chr13	75482134	75482169	chr13_tc_42555	1.04067740368233	-	75482168	75482169	0.446004601578143
chr13	75482272	75482330	chr13_tc_42556	1.33801380473443	-	75482315	75482316	0.297336401052095
chr13	75537815	75537843	chr13_tc_42603	32.8556723162565	-	75537840	75537841	10.4067740368233
chr13	75635974	75636006	chr13_tc_42681	1.33801380473443	-	75636003	75636004	0.446004601578143
chr13	75640181	75640221	chr13_tc_42686	1.04067740368233	-	75640198	75640199	0.59467280210419
chr13	76762709	76762806	chr13_tc_43582	1.04067740368233	-	76762751	76762752	0.297336401052095
chr13	76885162	76885205	chr13_tc_43734	1.63535020578652	-	76885173	76885174	0.59467280210419
chr13	76885367	76885585	chr13_tc_43735	3.27070041157305	-	76885584	76885585	0.297336401052095
chr13	76886403	76886503	chr13_tc_43739	32.1123313136263	-	76886404	76886405	18.5835250657559
chr13	76981925	76981935	chr13_tc_43817	1.48668200526048	-	76981934	76981935	1.04067740368233
chr13	77027155	77027180	chr13_tc_43863	9.366096633141	-	77027158	77027159	2.37869120841676
chr13	77235950	77236010	chr13_tc_44137	1.18934560420838	-	77235973	77235974	0.297336401052095
chr13	77266743	77266748	chr13_tc_44200	1.48668200526048	-	77266744	77266745	0.59467280210419
chr13	77326882	77326990	chr13_tc_44273	2.23002300789071	-	77326907	77326908	0.446004601578143
chr13	77327058	77327094	chr13_tc_44274	11.1501150394536	-	77327085	77327086	2.67602760946886
chr13	77918577	77918625	chr13_tc_44767	1.33801380473443	-	77918600	77918601	0.297336401052095
chr13	77918709	77918830	chr13_tc_44768	3.71670501315119	-	77918799	77918800	0.743341002630238
chr13	78321198	78321359	chr13_tc_45055	4.01404141420328	-	78321220	78321221	0.297336401052095
chr13	78321432	78321510	chr13_tc_45056	1.48668200526048	-	78321432	78321433	0.148668200526048
chr13	78659133	78659162	chr13_tc_45343	3.122032211047	-	78659134	78659135	0.892009203156285
chr13	79320048	79320200	chr13_tc_45867	1.48668200526048	-	79320048	79320049	0.148668200526048
chr13	79406196	79406254	chr13_tc_45996	3.86537321367724	-	79406200	79406201	0.297336401052095
chr13	80341120	80341150	chr13_tc_46666	2.23002300789071	-	80341125	80341126	1.04067740368233
chr13	80341302	80341332	chr13_tc_46667	4.31137781525538	-	80341303	80341304	0.59467280210419
chr13	81281235	81281289	chr13_tc_47283	1.04067740368233	-	81281240	81281241	0.297336401052095
chr13	82803733	82803779	chr13_tc_48326	1.18934560420838	-	82803733	82803734	0.148668200526048
chr13	85799316	85799415	chr13_tc_50402	1.04067740368233	-	85799316	85799317	0.148668200526048
chr13	87074840	87074894	chr13_tc_51208	1.93268660683862	-	87074843	87074844	0.446004601578143
chr13	87279671	87279711	chr13_tc_51354	1.04067740368233	-	87279671	87279672	0.148668200526048
chr13	87599824	87599852	chr13_tc_51600	2.52735940894281	-	87599825	87599826	0.297336401052095
chr13	91382101	91382148	chr13_tc_54269	1.48668200526048	-	91382101	91382102	0.148668200526048
chr13	91618982	91619009	chr13_tc_54447	2.23002300789071	-	91618989	91618990	0.446004601578143
chr13	94596150	94596274	chr13_tc_56702	5.20338701841167	-	94596151	94596152	1.33801380473443
chr13	94645084	94645119	chr13_tc_56728	1.93268660683862	-	94645091	94645092	0.297336401052095
chr13	95244780	95244848	chr13_tc_57232	1.93268660683862	-	95244780	95244781	0.148668200526048
chr13	95301416	95301469	chr13_tc_57269	1.04067740368233	-	95301416	95301417	0.148668200526048
chr13	96053376	96053409	chr13_tc_57832	6.244064422094	-	96053392	96053393	0.743341002630238
chr13	97101752	97101790	chr13_tc_58685	2.08135480736467	-	97101754	97101755	0.297336401052095
chr13	97339109	97339246	chr13_tc_58896	1.48668200526048	-	97339109	97339110	0.148668200526048
chr13	98577072	98577110	chr13_tc_59796	18.4348568652299	-	98577106	98577107	10.7041104378754
chr13	98848333	98848421	chr13_tc_60001	1.48668200526048	-	98848406	98848407	0.446004601578143
chr13	98978001	98978065	chr13_tc_60187	7.28474182577634	-	98978002	98978003	0.743341002630238
chr13	98979173	98979222	chr13_tc_60189	3.122032211047	-	98979213	98979214	0.446004601578143
chr13	99086613	99086694	chr13_tc_60287	1.78401840631257	-	99086621	99086622	0.446004601578143
chr13	99307392	99307425	chr13_tc_60405	22.8949028810113	-	99307397	99307398	7.87941462788052
chr13	100088872	100088954	chr13_tc_60839	2.37869120841676	-	100088872	100088873	0.446004601578143
chr13	100540273	100540274	chr13_tc_61141	1.78401840631257	-	100540273	100540274	1.78401840631257
chr13	100588769	100588790	chr13_tc_61178	1.04067740368233	-	100588769	100588770	0.297336401052095
chr13	101416405	101416487	chr13_tc_61802	1.04067740368233	-	101416472	101416473	0.297336401052095
chr13	102773746	102773804	chr13_tc_62937	2.37869120841676	-	102773746	102773747	0.297336401052095
chr13	102798971	102799009	chr13_tc_62951	1.63535020578652	-	102798981	102798982	0.297336401052095
chr13	103947016	103947047	chr13_tc_63865	45.4924693609706	-	103947020	103947021	4.31137781525538
chr13	104023765	104023812	chr13_tc_63940	2.52735940894281	-	104023790	104023791	0.297336401052095
chr13	105777996	105778022	chr13_tc_65272	2.08135480736467	-	105778011	105778012	0.297336401052095
chr13	106535658	106535662	chr13_tc_65923	2.8246958099949	-	106535661	106535662	1.93268660683862
chr13	106567653	106567706	chr13_tc_65972	2.37869120841676	-	106567700	106567701	0.297336401052095
chr13	106567901	106567975	chr13_tc_65974	1.18934560420838	-	106567901	106567902	0.297336401052095
chr13	106568123	106568158	chr13_tc_65976	28.9902991025793	-	106568136	106568137	4.60871421630747
chr13	107082758	107082794	chr13_tc_66388	2.67602760946886	-	107082775	107082776	0.446004601578143
chr13	107680793	107680989	chr13_tc_66970	2.37869120841676	-	107680793	107680794	0.297336401052095
chr13	107681084	107681110	chr13_tc_66971	1.33801380473443	-	107681107	107681108	0.446004601578143
chr13	108215517	108215567	chr13_tc_67412	2.23002300789071	-	108215527	108215528	0.297336401052095
chr13	108360464	108360497	chr13_tc_67518	2.52735940894281	-	108360464	108360465	0.297336401052095
chr13	109732154	109732184	chr13_tc_68594	1.04067740368233	-	109732155	109732156	0.297336401052095
chr13	109786002	109786075	chr13_tc_68669	1.33801380473443	-	109786002	109786003	0.148668200526048
chr13	109786575	109786616	chr13_tc_68671	19.1781978678601	-	109786582	109786583	6.69006902367214
chr13	110150001	110150106	chr13_tc_68969	1.04067740368233	-	110150001	110150002	0.148668200526048
chr13	110150327	110150415	chr13_tc_68972	1.33801380473443	-	110150327	110150328	0.148668200526048
chr13	110230276	110230337	chr13_tc_69104	1.63535020578652	-	110230276	110230277	0.148668200526048
chr13	110307154	110307159	chr13_tc_69208	98.4183487482435	-	110307156	110307157	47.7224923688613
chr13	110357510	110357553	chr13_tc_69250	1.63535020578652	-	110357510	110357511	0.297336401052095
chr13	110561681	110561722	chr13_tc_69393	7.13607362525028	-	110561721	110561722	1.48668200526048
chr13	110706090	110706132	chr13_tc_69470	6.69006902367214	-	110706115	110706116	1.63535020578652
chr13	110894400	110894404	chr13_tc_69601	1.63535020578652	-	110894401	110894402	0.892009203156285
chr13	110915015	110915075	chr13_tc_69639	14.2721472505006	-	110915017	110915018	1.78401840631257
chr13	112588131	112588166	chr13_tc_70541	1.93268660683862	-	112588150	112588151	0.446004601578143
chr13	113208642	113208686	chr13_tc_70866	6.39273262262005	-	113208651	113208652	0.59467280210419
chr13	113850910	113851023	chr13_tc_71198	1.18934560420838	-	113850910	113850911	0.148668200526048
chr13	113851300	113851332	chr13_tc_71201	1.33801380473443	-	113851300	113851301	0.148668200526048
chr13	113851422	113851527	chr13_tc_71202	1.63535020578652	-	113851526	113851527	0.297336401052095
chr13	113851668	113851862	chr13_tc_71204	3.86537321367724	-	113851709	113851710	0.59467280210419
chr13	113859121	113859221	chr13_tc_71220	1.33801380473443	-	113859121	113859122	0.148668200526048
chr13	113859606	113859691	chr13_tc_71224	1.33801380473443	-	113859688	113859689	0.297336401052095
chr13	113864033	113864087	chr13_tc_71232	16.0561656568131	-	113864075	113864076	3.41936861209909
chr13	113966712	113966809	chr13_tc_71285	1.04067740368233	-	113966808	113966809	0.297336401052095
chr13	114132519	114132616	chr13_tc_71373	6.09539622156795	-	114132528	114132529	0.59467280210419
chr13	18213059	18213076	chr13_tc_71508	1.33801380473443	+	18213074	18213075	0.59467280210419
chr13	19633658	19633689	chr13_tc_71914	6.69006902367214	+	19633665	19633666	0.892009203156285
chr13	19642111	19642150	chr13_tc_71921	1.48668200526048	+	19642115	19642116	0.743341002630238
chr13	19646436	19646475	chr13_tc_71932	1.48668200526048	+	19646473	19646474	0.297336401052095
chr13	19958685	19958745	chr13_tc_72105	3.71670501315119	+	19958726	19958727	0.743341002630238
chr13	20497480	20497659	chr13_tc_72563	1.04067740368233	+	20497480	20497481	0.148668200526048
chr13	20567142	20567177	chr13_tc_72594	2.52735940894281	+	20567161	20567162	0.297336401052095
chr13	21140540	21140592	chr13_tc_72951	48.9118379730696	+	21140545	21140546	13.3801380473443
chr13	21140890	21140961	chr13_tc_72952	1.18934560420838	+	21140960	21140961	0.297336401052095
chr13	21176653	21176689	chr13_tc_72981	19.6242024694383	+	21176666	21176667	1.78401840631257
chr13	21791831	21791855	chr13_tc_73447	2.52735940894281	+	21791835	21791836	0.297336401052095
chr13	22053026	22053053	chr13_tc_73654	123.245938236093	+	22053034	22053035	11.0014468389275
chr13	22241470	22241596	chr13_tc_73879	1.18934560420838	+	22241503	22241504	0.297336401052095
chr13	22933853	22933969	chr13_tc_74467	1.18934560420838	+	22933959	22933960	0.297336401052095
chr13	23180960	23181014	chr13_tc_74661	4.90605061735957	+	23181007	23181008	1.18934560420838
chr13	23570410	23570443	chr13_tc_74972	4.16270961472933	+	23570417	23570418	0.892009203156285
chr13	23579355	23579400	chr13_tc_74986	2.08135480736467	+	23579359	23579360	0.297336401052095
chr13	24160719	24160771	chr13_tc_75517	2.08135480736467	+	24160758	24160759	0.446004601578143
chr13	24270742	24270796	chr13_tc_75626	2.52735940894281	+	24270749	24270750	0.59467280210419
chr13	24904096	24904116	chr13_tc_76022	2.23002300789071	+	24904096	24904097	0.59467280210419
chr13	25301605	25301659	chr13_tc_76313	10.1094376357712	+	25301624	25301625	3.122032211047
chr13	26254119	26254153	chr13_tc_77190	2.8246958099949	+	26254128	26254129	0.59467280210419
chr13	26557695	26557732	chr13_tc_77496	9.366096633141	+	26557717	26557718	1.33801380473443
chr13	26671890	26671926	chr13_tc_77644	1.93268660683862	+	26671890	26671891	0.59467280210419
chr13	27251553	27251586	chr13_tc_78127	3.71670501315119	+	27251557	27251558	0.892009203156285
chr13	27270829	27270832	chr13_tc_78145	2.97336401052095	+	27270829	27270830	2.23002300789071
chr13	27424610	27424705	chr13_tc_78257	20.2188752715425	+	27424622	27424623	2.67602760946886
chr13	27620742	27620802	chr13_tc_78440	1.78401840631257	+	27620742	27620743	0.297336401052095
chr13	27621860	27621905	chr13_tc_78442	15.758829255761	+	27621891	27621892	2.67602760946886
chr13	27768425	27768515	chr13_tc_78579	1.04067740368233	+	27768425	27768426	0.148668200526048
chr13	28138170	28138241	chr13_tc_78844	3.27070041157305	+	28138223	28138224	0.446004601578143
chr13	28138455	28138588	chr13_tc_78846	1.33801380473443	+	28138455	28138456	0.148668200526048
chr13	28659115	28659157	chr13_tc_79405	28.5442945010011	+	28659156	28659157	2.52735940894281
chr13	29074754	29074774	chr13_tc_79777	1.33801380473443	+	29074769	29074770	0.297336401052095
chr13	30617891	30617979	chr13_tc_81062	1.63535020578652	+	30617978	30617979	0.297336401052095
chr13	30735534	30735582	chr13_tc_81165	11.5961196410317	+	30735577	30735578	2.08135480736467
chr13	30763951	30764079	chr13_tc_81208	1.04067740368233	+	30763951	30763952	0.148668200526048
chr13	30906270	30906278	chr13_tc_81347	2.67602760946886	+	30906277	30906278	1.33801380473443
chr13	31199966	31199990	chr13_tc_81645	2.52735940894281	+	31199974	31199975	0.446004601578143
chr13	31846692	31846783	chr13_tc_82258	2.23002300789071	+	31846741	31846742	0.446004601578143
chr13	32254153	32254280	chr13_tc_82736	2.52735940894281	+	32254264	32254265	0.297336401052095
chr13	32315479	32315565	chr13_tc_82813	1.33801380473443	+	32315508	32315509	0.297336401052095
chr13	32586447	32586569	chr13_tc_83025	4.60871421630747	+	32586550	32586551	0.59467280210419
chr13	33818122	33818166	chr13_tc_84326	1.48668200526048	+	33818122	33818123	0.148668200526048
chr13	34125183	34125233	chr13_tc_84623	1.33801380473443	+	34125183	34125184	0.148668200526048
chr13	34792118	34792171	chr13_tc_85278	1.33801380473443	+	34792141	34792142	0.297336401052095
chr13	34942272	34942312	chr13_tc_85421	1.18934560420838	+	34942272	34942273	0.148668200526048
chr13	35762670	35762706	chr13_tc_86204	1.33801380473443	+	35762670	35762671	0.148668200526048
chr13	35957901	35958023	chr13_tc_86362	1.18934560420838	+	35957901	35957902	0.148668200526048
chr13	35958122	35958224	chr13_tc_86363	1.04067740368233	+	35958122	35958123	0.148668200526048
chr13	36819220	36819266	chr13_tc_87176	1.93268660683862	+	36819228	36819229	0.297336401052095
chr13	36830934	36830958	chr13_tc_87190	1.33801380473443	+	36830957	36830958	0.297336401052095
chr13	37000783	37000789	chr13_tc_87344	1.33801380473443	+	37000785	37000786	0.446004601578143
chr13	38349841	38349887	chr13_tc_88510	20.2188752715425	+	38349853	38349854	2.67602760946886
chr13	38705708	38705729	chr13_tc_88851	2.8246958099949	+	38705714	38705715	0.446004601578143
chr13	39038358	39038457	chr13_tc_89193	8.77142383103681	+	39038455	39038456	2.23002300789071
chr13	39655651	39655721	chr13_tc_89829	5.9467280210419	+	39655676	39655677	0.446004601578143
chr13	40130436	40130445	chr13_tc_90350	1.04067740368233	+	40130444	40130445	0.743341002630238
chr13	40664857	40664898	chr13_tc_90861	2.23002300789071	+	40664858	40664859	0.446004601578143
chr13	41048744	41048817	chr13_tc_91107	1.33801380473443	+	41048751	41048752	0.446004601578143
chr13	41061504	41061609	chr13_tc_91127	5.20338701841167	+	41061520	41061521	0.743341002630238
chr13	41068490	41068606	chr13_tc_91135	1.18934560420838	+	41068595	41068596	0.297336401052095
chr13	41132860	41132959	chr13_tc_91184	1.04067740368233	+	41132958	41132959	0.297336401052095
chr13	41311244	41311293	chr13_tc_91313	2.52735940894281	+	41311254	41311255	0.446004601578143
chr13	41457546	41457553	chr13_tc_91422	9.366096633141	+	41457549	41457550	6.39273262262004
chr13	41465726	41465864	chr13_tc_91441	1.33801380473443	+	41465803	41465804	0.297336401052095
chr13	41465995	41466156	chr13_tc_91442	8.02808282840658	+	41466044	41466045	0.743341002630238
chr13	42048032	42048074	chr13_tc_91949	1.04067740368233	+	42048032	42048033	0.148668200526048
chr13	42272151	42272180	chr13_tc_92212	3.122032211047	+	42272156	42272157	0.446004601578143
chr13	42574097	42574166	chr13_tc_92501	2.67602760946886	+	42574150	42574151	0.59467280210419
chr13	43023375	43023430	chr13_tc_92964	2.37869120841676	+	43023381	43023382	1.04067740368233
chr13	43023583	43023623	chr13_tc_92965	16.5021702583913	+	43023607	43023608	2.67602760946886
chr13	43879517	43879650	chr13_tc_93865	2.67602760946886	+	43879572	43879573	0.297336401052095
chr13	44142318	44142357	chr13_tc_94130	1.04067740368233	+	44142327	44142328	0.297336401052095
chr13	44989536	44989593	chr13_tc_94869	4.31137781525538	+	44989537	44989538	0.892009203156285
chr13	45120497	45120513	chr13_tc_94973	5.05471881788562	+	45120509	45120510	2.23002300789071
chr13	45341433	45341601	chr13_tc_95199	3.86537321367724	+	45341487	45341488	0.446004601578143
chr13	45419876	45419898	chr13_tc_95265	1.48668200526048	+	45419897	45419898	0.297336401052095
chr13	45464914	45464977	chr13_tc_95304	3.71670501315119	+	45464940	45464941	0.446004601578143
chr13	45975466	45975606	chr13_tc_95795	1.33801380473443	+	45975466	45975467	0.148668200526048
chr13	46269795	46269863	chr13_tc_96107	1.93268660683862	+	46269795	46269796	0.148668200526048
chr13	46553163	46553286	chr13_tc_96296	5.20338701841167	+	46553171	46553172	0.59467280210419
chr13	48037716	48037787	chr13_tc_97662	4.16270961472933	+	48037725	48037726	0.892009203156285
chr13	48233177	48233215	chr13_tc_97817	158.331633560241	+	48233205	48233206	38.0590593346682
chr13	48253812	48253907	chr13_tc_97851	2.37869120841676	+	48253854	48253855	0.297336401052095
chr13	48256190	48256308	chr13_tc_97856	4.46004601578143	+	48256245	48256246	0.59467280210419
chr13	48258105	48258203	chr13_tc_97862	2.37869120841676	+	48258157	48258158	0.297336401052095
chr13	48258803	48258903	chr13_tc_97863	1.48668200526048	+	48258803	48258804	0.148668200526048
chr13	48261202	48261269	chr13_tc_97867	1.33801380473443	+	48261247	48261248	0.297336401052095
chr13	48261712	48261842	chr13_tc_97871	1.04067740368233	+	48261712	48261713	0.148668200526048
chr13	48303723	48303886	chr13_tc_97929	9.0687602320889	+	48303879	48303880	1.33801380473443
chr13	48476437	48476505	chr13_tc_98101	1.78401840631257	+	48476487	48476488	0.446004601578143
chr13	48975902	48975924	chr13_tc_98592	5.50072341946376	+	48975911	48975912	1.04067740368233
chr13	48976626	48976665	chr13_tc_98594	1.78401840631257	+	48976654	48976655	0.297336401052095
chr13	49037140	49037306	chr13_tc_98642	1.18934560420838	+	49037140	49037141	0.148668200526048
chr13	49110316	49110373	chr13_tc_98728	6.244064422094	+	49110356	49110357	1.18934560420838
chr13	49143964	49144016	chr13_tc_98772	1.33801380473443	+	49143964	49143965	0.148668200526048
chr13	49247907	49247941	chr13_tc_98883	2.8246958099949	+	49247910	49247911	0.297336401052095
chr13	49444219	49444373	chr13_tc_99052	2.08135480736467	+	49444235	49444236	0.297336401052095
chr13	49495952	49495981	chr13_tc_99101	10.2581058362973	+	49495952	49495953	1.48668200526048
chr13	49628494	49628523	chr13_tc_99217	2.97336401052095	+	49628506	49628507	0.892009203156285
chr13	49997041	49997070	chr13_tc_99443	4.46004601578143	+	49997047	49997048	1.04067740368233
chr13	50082197	50082262	chr13_tc_99505	1.48668200526048	+	50082197	50082198	0.148668200526048
chr13	50909755	50909819	chr13_tc_100373	2.8246958099949	+	50909784	50909785	0.59467280210419
chr13	50909985	50910056	chr13_tc_100374	1.78401840631257	+	50909990	50909991	0.297336401052095
chr13	51460502	51460504	chr13_tc_100924	1.93268660683862	+	51460503	51460504	1.78401840631257
chr13	51584456	51584495	chr13_tc_101026	7.58207822682842	+	51584461	51584462	1.33801380473443
chr13	51729146	51729305	chr13_tc_101199	1.33801380473443	+	51729146	51729147	0.297336401052095
chr13	52012388	52012414	chr13_tc_101481	1.18934560420838	+	52012410	52012411	0.297336401052095
chr13	52455450	52455503	chr13_tc_101727	8.77142383103681	+	52455477	52455478	1.04067740368233
chr13	52617497	52617529	chr13_tc_101805	2.23002300789071	+	52617524	52617525	1.04067740368233
chr13	52652790	52652903	chr13_tc_101838	9.6634330341931	+	52652839	52652840	1.48668200526048
chr13	56933770	56933889	chr13_tc_105604	1.48668200526048	+	56933770	56933771	0.148668200526048
chr13	57630100	57630109	chr13_tc_106122	2.52735940894281	+	57630107	57630108	1.18934560420838
chr13	57682010	57682249	chr13_tc_106179	1.04067740368233	+	57682010	57682011	0.148668200526048
chr13	57862665	57862683	chr13_tc_106356	2.37869120841676	+	57862674	57862675	0.446004601578143
chr13	59332963	59333010	chr13_tc_107630	1.33801380473443	+	59332963	59332964	0.148668200526048
chr13	60266030	60266042	chr13_tc_108500	1.78401840631257	+	60266034	60266035	0.446004601578143
chr13	60328621	60328649	chr13_tc_108553	1.48668200526048	+	60328635	60328636	0.297336401052095
chr13	60397200	60397233	chr13_tc_108626	1.78401840631257	+	60397204	60397205	0.297336401052095
chr13	60397326	60397380	chr13_tc_108627	1.93268660683862	+	60397333	60397334	0.446004601578143
chr13	60410079	60410092	chr13_tc_108637	2.23002300789071	+	60410080	60410081	1.18934560420838
chr13	60768624	60768663	chr13_tc_109018	2.67602760946886	+	60768624	60768625	0.59467280210419
chr13	62449137	62449149	chr13_tc_110469	1.33801380473443	+	62449137	62449138	0.446004601578143
chr13	64402947	64402983	chr13_tc_111943	1.78401840631257	+	64402975	64402976	0.297336401052095
chr13	65040612	65040642	chr13_tc_112535	1.04067740368233	+	65040612	65040613	0.297336401052095
chr13	66706504	66706527	chr13_tc_113984	2.97336401052095	+	66706526	66706527	0.446004601578143
chr13	66887571	66887594	chr13_tc_114159	9.51476483366704	+	66887589	66887590	1.18934560420838
chr13	67354220	67354314	chr13_tc_114643	1.18934560420838	+	67354220	67354221	0.148668200526048
chr13	68867062	68867101	chr13_tc_115905	10.1094376357712	+	68867081	68867082	0.892009203156285
chr13	70139346	70139378	chr13_tc_116938	2.37869120841676	+	70139357	70139358	0.297336401052095
chr13	70456665	70456693	chr13_tc_117200	2.8246958099949	+	70456683	70456684	0.446004601578143
chr13	71630644	71630669	chr13_tc_118190	1.04067740368233	+	71630660	71630661	0.297336401052095
chr13	71866273	71866292	chr13_tc_118426	2.97336401052095	+	71866279	71866280	0.892009203156285
chr13	72782076	72782168	chr13_tc_119296	4.90605061735957	+	72782138	72782139	0.59467280210419
chr13	73058993	73059008	chr13_tc_119530	1.63535020578652	+	73059004	73059005	0.446004601578143
chr13	73191526	73191533	chr13_tc_119639	1.18934560420838	+	73191526	73191527	0.446004601578143
chr13	73656395	73656420	chr13_tc_120071	8.62275563051076	+	73656402	73656403	0.892009203156285
chr13	73811472	73811493	chr13_tc_120265	2.67602760946886	+	73811475	73811476	0.446004601578143
chr13	74082354	74082390	chr13_tc_120551	1.18934560420838	+	74082356	74082357	0.297336401052095
chr13	75549758	75549803	chr13_tc_121899	4.90605061735957	+	75549777	75549778	0.59467280210419
chr13	75636322	75636355	chr13_tc_121985	6.39273262262005	+	75636329	75636330	1.33801380473443
chr13	75640142	75640162	chr13_tc_121988	1.18934560420838	+	75640152	75640153	0.297336401052095
chr13	76567377	76567381	chr13_tc_122904	1.33801380473443	+	76567380	76567381	1.04067740368233
chr13	76992058	76992098	chr13_tc_123290	7.43341002630238	+	76992080	76992081	1.18934560420838
chr13	78321146	78321295	chr13_tc_124570	8.02808282840657	+	78321155	78321156	0.446004601578143
